Material Number,Material Group,Material type,Base Unit of Measure,Gross weight,Net weight,Weight Unit,Division,Material description,Plant,Batch Management,Purchasing Group,MRP Type,MRP Controller,Planned Deliv. Time,GR processing time,Period Indicator,Lot Sizing Procedure,ReOrder Level,Max Stock Level,Procurement Type,Special procurement,Sched. Margin Key,In-house production,QM Control Key,Loading Group,Batch Management(Plant),Availability check,Prod. stor. location,MRP Group,Planning Strategy Group,Storage loc. for EP,Valuation area,Valuation Type,Price control,Moving price,Standard price,Price unit,Valuation Class
RM-500-737,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-737,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-738,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-738,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-739,900-012,ROH,PC,0,0,KG,30,Flange 500-739,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-740,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-740,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-741,900-011,ROH,PC,0,0,KG,60,Rubber Linears  500-741,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-742,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-742,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,X,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-743,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-743,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-744,900-012,ROH,PC,0,0,KG,30,Flange 500-744,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-745,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-745,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-746,900-011,ROH,PC,0,0,KG,50,Rubber Linears  500-746,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-747,900-012,ROH,PC,0,0,KG,60,Flange 500-747,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-748,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-748,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-749,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-749,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-750,900-012,ROH,PC,0,0,KG,30,Flange 500-750,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-751,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-751,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-752,900-011,ROH,PC,0,0,KG,60,Rubber Linears  500-752,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-753,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-753,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-754,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-754,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-755,900-012,ROH,PC,0,0,KG,30,Flange 500-755,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-756,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-756,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-757,900-011,ROH,PC,10,7,KG,50,Rubber Linears  500-757,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-761,900-012,ROH,PC,0,0,KG,30,Flange 500-761,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-762,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-762,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,X,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-763,900-011,ROH,PC,0,0,KG,60,Rubber Linears  500-763,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-764,900-010,ROH,PC,10,7,KG,10,Shaft Sleeve 500-764,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-765,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-765,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-766,900-012,ROH,PC,0.05,0.05,KG,30,Flange 500-766,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-767,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-767,1710,,150,VB,150,15,1,W,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-768,900-011,ROH,PC,1,1,KG,50,Rubber Linears  500-768,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-769,900-012,ROH,PC,10,7,KG,60,Flange 500-769,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-770,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-770,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-771,900-011,ROH,PC,20,15,KG,20,Rubber Linears  500-771,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-772,900-012,ROH,PC,40,40,KG,30,Flange 500-772,1710,,150,VB,150,20,1,T,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-773,900-010,ROH,PC,40,40,KG,40,Shaft Sleeve 500-773,1710,,150,VB,150,15,1,T,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-774,900-011,ROH,PC,60,60,KG,60,Rubber Linears  500-774,1710,,150,VB,150,15,1,T,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-775,900-010,ROH,PC,65,65,KG,10,Shaft Sleeve 500-775,1710,,150,VB,150,15,1,T,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-776,900-011,ROH,PC,50,50,KG,20,Rubber Linears  500-776,1710,,150,VB,150,15,1,T,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-777,900-012,ROH,PC,50,50,KG,30,Flange 500-777,1710,,150,VB,150,20,1,T,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-778,900-010,ROH,PC,10,7,KG,40,Shaft Sleeve 500-778,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-779,900-011,ROH,PC,10,7,KG,50,Rubber Linears  500-779,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-780,900-012,ROH,PC,10,7,KG,60,Flange 500-780,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-781,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-781,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-782,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-782,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-783,900-012,ROH,PC,10,7,KG,30,Flange 500-783,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-784,900-010,ROH,PC,20,15,KG,40,Shaft Sleeve 500-784,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-785,900-011,ROH,PC,10,7,KG,60,Rubber Linears  500-785,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,X,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-786,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-786,1710,,150,VB,150,15,1,T,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-787,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-787,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-788,900-012,ROH,PC,0,0,KG,30,Flange 500-788,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-789,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-789,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-790,900-011,ROH,PC,0,0,KG,50,Rubber Linears  500-790,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-791,900-012,ROH,PC,0,0,KG,60,Flange 500-791,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-792,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-792,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-793,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-793,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-794,900-012,ROH,PC,0,0,KG,30,Flange 500-794,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-795,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-795,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-796,900-011,ROH,PC,0,0,KG,60,Rubber Linears  500-796,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-797,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-797,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,X,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-798,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-798,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-799,900-012,ROH,PC,0,0,KG,30,Flange 500-799,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-800,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-800,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,X,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-801,900-011,ROH,PC,0,0,KG,50,Rubber Linears  500-801,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-802,900-012,ROH,PC,0,0,KG,60,Flange 500-802,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-803,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-803,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,X,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-804,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-804,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-805,900-012,ROH,PC,0,0,KG,30,Flange 500-805,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-806,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-806,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-807,900-011,ROH,PC,0,0,KG,60,Rubber Linears  500-807,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-808,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-808,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-809,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-809,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-810,900-012,ROH,PC,0,0,KG,30,Flange 500-810,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-811,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-811,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-812,900-011,ROH,PC,0,0,KG,50,Rubber Linears  500-812,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-813,900-012,ROH,PC,0,0,KG,60,Flange 500-813,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-814,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-814,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-815,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-815,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-816,900-012,ROH,PC,0,0,KG,30,Flange 500-816,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-817,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-817,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-818,900-011,ROH,PC,0,0,KG,60,Rubber Linears  500-818,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-819,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-819,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-820,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-820,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-821,900-012,ROH,PC,0,0,KG,30,Flange 500-821,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-822,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-822,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-823,900-011,ROH,PC,0,0,KG,50,Rubber Linears  500-823,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-824,900-012,ROH,PC,0,0,KG,60,Flange 500-824,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,X,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-825,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-825,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-826,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-826,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-827,900-012,ROH,PC,0,0,KG,30,Flange 500-827,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-828,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-828,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-829,900-011,ROH,PC,0,0,KG,60,Rubber Linears  500-829,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-830,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-830,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-831,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-831,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-832,900-012,ROH,PC,0,0,KG,30,Flange 500-832,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-833,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-833,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-834,900-011,ROH,PC,0,0,KG,50,Rubber Linears  500-834,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-835,900-012,ROH,PC,0,0,KG,60,Flange 500-835,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-836,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-836,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-837,900-011,ROH,PC,20,15,KG,20,Rubber Linears  500-837,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-847,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-847,1710,,150,VB,150,15,1,,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-848,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-848,1710,,150,VB,150,15,1,,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-849,900-012,ROH,PC,0,0,KG,30,Flange 500-849,1710,,150,VB,150,20,1,,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-850,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-850,1710,,150,VB,150,15,1,,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-851,900-011,ROH,PC,0,0,KG,60,Rubber Linears  500-851,1710,,150,VB,150,15,1,,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-852,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-852,1710,,150,VB,150,15,1,,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-853,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-853,1710,,150,VB,150,15,1,,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-854,900-012,ROH,PC,0,0,KG,30,Flange 500-854,1710,,150,VB,150,20,1,,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-855,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-855,1710,,150,VB,150,15,1,,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-856,900-011,ROH,PC,0,0,KG,50,Rubber Linears  500-856,1710,,150,VB,150,15,1,,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-857,900-012,ROH,PC,0,0,KG,60,Flange 500-857,1710,,150,VB,150,20,1,,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-858,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-858,1710,,150,VB,150,15,1,,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-859,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-859,1710,,150,VB,150,15,1,,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-860,900-012,ROH,PC,0,0,KG,30,Flange 500-860,1710,,150,VB,150,20,1,,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-861,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-861,1710,,150,VB,150,15,1,,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-862,900-011,ROH,PC,0,0,KG,60,Rubber Linears  500-862,1710,,150,VB,150,15,1,,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-863,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-863,1710,,150,VB,150,15,1,,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-864,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-864,1710,,150,VB,150,15,1,,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-865,900-012,ROH,PC,0,0,KG,30,Flange 500-865,1710,,150,VB,150,20,1,,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-866,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-866,1710,,150,VB,150,15,1,,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-867,900-011,ROH,PC,10,7,KG,50,Rubber Linears  500-867,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,X,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-868,900-012,ROH,PC,0,0,KG,60,Flange 500-868,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-869,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-869,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-871,900-012,ROH,PC,10,7,KG,30,Flange 500-871,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-872,900-010,ROH,PC,20,15,KG,40,Shaft Sleeve 500-872,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,X,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-873,900-011,ROH,PC,0,0,KG,60,Rubber Linears  500-873,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-874,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-874,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-875,900-011,ROH,PC,1,1,KG,20,Rubber Linears  500-875,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,X,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-876,900-012,ROH,PC,1,1,KG,30,Flange 500-876,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-877,900-010,ROH,PC,1,1,KG,40,Shaft Sleeve 500-877,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-878,900-011,ROH,PC,1,1,KG,50,Rubber Linears  500-878,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-879,900-012,ROH,PC,10,7,KG,60,Flange 500-879,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,7920
RM-500-880,900-010,ROH,PC,0,0,KG,10,Shaft Sleeve 500-880,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,3003
RM-500-881,900-011,ROH,PC,0,0,KG,20,Rubber Linears  500-881,1710,,150,VB,150,15,1,M,HB,25,75,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,3001
RM-500-882,900-012,ROH,PC,0,0,KG,30,Flange 500-882,1710,,150,VB,150,20,1,M,HB,15,50,F,10,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,3002
RM-500-883,900-010,ROH,PC,0,0,KG,40,Shaft Sleeve 500-883,1710,,150,VB,150,15,1,M,HB,10,50,F,,000,0,0000,001,,02,,0000,10,6300,1710,,V,1,0,1,3001
